"","popsize","genotype","media","mat","sd.ls","medianLS","Delta_LL","AvgLS","gompLoglik","gompRate","gompShape","weibLogLik","weibScale","weibShape"
"156","39","PSY316AT","YPD","MATalpha","8.41950053172863","21","-2.59311638507225","20.1794871794872","-135.755632011082","0.0066037563334993","0.125830933221726","-138.348748396154","22.6376709593634","2.64835653427996"
"157","40","W303AR5","YPD","MATa","5.83886184905138","20","5.37698866059232","19.9","-132.909551218968","0.00620307920063664","0.13869199412716","-127.532562558375","22.0401742103328","3.55933365811577"
"158","37","Wild Type","YPD","MATa","6.85313544776881","8","2.90476769344288","9.91891891891892","-119.309097319736","0.0665271621750477","0.048941782659576","-116.404329626294","11.1032845203542","1.57647562717709"
"159","80","W303AR","YPD","MATa","7.78467132221629","20","13.3703139649162","20.7375","-289.970455915652","0.0133390143190746","0.081612143522866","-276.600141950736","23.2343717431876","2.73088243876132"
"160","40","Wild Type","YPD","MATalpha","8.24430650470916","25.5","2.25145840871011","25.075","-142.421844064853","0.00415685455336696","0.116548375671459","-140.170385656143","27.9574791168047","3.41643385090748"
"161","39","Wild Type","YPD","MATa","9.4890376412798","23","3.21417952231883","25.4358974358974","-145.359024781623","0.00701408596282323","0.0877767444079743","-142.144845259304","28.5235945570257","2.91481263266626"
"162","40","WT","YPD","MATa","7.72209616818965","17","6.65228371175269","19.1","-143.282732854273","0.0156755502256368","0.0823896512923176","-136.630449142521","21.5194043586175","2.60908117022914"
"163","40","Wild Type","YPD","MATalpha","10.1400134021051","29","-0.0399833164386507","27.725","-149.044417756442","0.00459298589894968","0.0958382141878262","-149.084401072881","30.9488691594903","3.0753931517763"
"164","30","WT","YPD","MATa","9.18994953271198","21","2.42382127327826","21.4","-110.952165988134","0.0134607536457666","0.0752136252621201","-108.528344714856","24.0175407324145","2.45591568016693"
"165","40","WT","YPD","MATa","5.78326498149219","11.5","6.43984847343187","12.7","-130.48845825554","0.0296780382898533","0.0988296400342738","-124.048609782108","14.3636789433098","2.33752424345037"
"166","40","HHT2 WT","YPD","MATa","6.18185931701657","8.5","5.00181164363538","10.3","-128.546268894398","0.0562407978162682","0.064510301431863","-123.544457250763","11.6338773050139","1.80861530296998"
"167","39","HHF2 WT","YPD","MATa","5.18575334804642","11","4.80933516384439","12.2820512820513","-122.678093693562","0.0239592008121404","0.129116097777758","-117.868758529717","13.841743018622","2.53114485762678"
"168","40","BY4743","YPD","diploid","11.9763656145482","33","-3.1853892027911","31.55","-153.628132266369","0.0033267201917532","0.090810305679243","-156.81352146916","35.1457146240503","2.91855305143791"
"169","30","WT","YPD","MATa","10.3713243038723","15.5","-1.7568046455312","15.7666666666667","-108.634868942187","0.0295741643680009","0.0570628756487024","-110.391673587718","17.2057814050898","1.42867849874123"
"170","60","BY4741","YPD","MATa","6.92445106841474","24","7.10335248610718","24.8666666666667","-208.838099397831","0.00411695106555182","0.121126304517841","-201.734746911724","27.4345050856131","3.80680156360959"
"171","80","WT BY4742","YPD","MATalpha","8.66989553614084","17","-5.44601170734757","17.15","-281.247260694014","0.0149061536266793","0.0985650320825576","-286.693272401362","19.2004864723245","2.00476361733678"
"172","41","WT BY4742","YPD","MATalpha",NA,NA,"-1.13029097798915",NA,"-141.492954423528","0.00434727167027951","0.12124952330772","-142.623245401517","26.6143187029195","3.12484901996731"
"173","80","WT","YPD","MATa","10.3054305457937","15","5.15928006776358","17.725","-296.929104625265","0.0267746720608883","0.0512657319760136","-291.769824557502","19.9986296893302","1.82176507166301"
"174","40","Wild Type","YPD","MATalpha","8.92418207126152","21","-5.86289074095691","21.5","-141.579993002782","0.00637598183589629","0.117010110725786","-147.442883743739","23.8148074490931","2.44603433887251"
"175","80","BY4743","YPD","diploid","12.4422654028288","18.5","-0.781354036408004","20.8875","-308.689216705423","0.0199676986701838","0.0505100721148558","-309.470570741831","23.3648563464016","1.70332426508433"
"176","80","WT BY4741","YPD","MATa","12.8483794476338","35.5","-2.05986094712358","34.7875","-315.233612558363","0.00309756542983143","0.0815441802021494","-317.293473505487","38.9054572983731","3.04406953496415"
"177","40","BY4741","YPD","MATa","11.6041548704079","28","0.100527740929323","28.4","-154.201352094693","0.00581275953587968","0.0807276782230729","-154.100824353764","31.9121588741189","2.6951046726118"
"178","80","BY4741","YPD","MATa","11.4510515795922","28.5","-4.11987483263965","28.75","-305.73444900288","0.00477809260335495","0.0877228943512764","-309.85432383552","32.14881543815","2.72377853434283"
"179","40","Wild Type","YPD","MATalpha","11.5044863044034","23","-2.58423896508856","24.425","-152.845552704688","0.00948640798359745","0.0751998490307369","-155.429791669777","27.2657461811339","2.15722807739803"
"180","79","WT","YPD","MATalpha","8.81266681528773","23","8.08938339256213","23.4810126582278","-290.714321171599","0.00876486952238044","0.0876124246288614","-282.624937779037","26.3375663491204","2.84699215452256"
"181","80","WT BY4742","YPD","MATalpha","10.0613309132955","28","-2.06565872884562","27.6","-298.369256795404","0.00464221026635611","0.0957569323860947","-300.434915524249","30.7094560811699","2.95524900032148"
"182","80","WT SUB62","YPD","MATa","10.3626566043044","28","0.600457891941062","26.7875","-300.086669190956","0.00546242098590864","0.0917883242504896","-299.486211299015","30.0577011312193","2.87190461908637"
"183","80","WT SUB61","YPD","MATalpha","9.07183009462935","28.5","0.627803197170692","28.325","-289.222007501218","0.00268842601095615","0.116629210573215","-288.594204304048","31.4864337737074","3.58375670769784"
"184","40","Wild Type","YPD","MATalpha","9.7906286956666","21.5","-1.14642194825015","21.8","-146.992503352495","0.00967002232251419","0.0900877052090997","-148.138925300745","24.4376842110386","2.33985795206417"
"185","60","WT","YPD","MATa","12.834133073621","16","-1.81320963623881","18.1166666666667","-228.181929305931","0.0295724590756971","0.0396248620926054","-229.99513894217","19.7587222819774","1.36606345465161"
"186","80","Marion WT","YPD","MATa","10.5791097589135","19","4.03533500790763","20.2625","-300.669495893774","0.0174425327146646","0.0636878566556022","-296.634160885866","22.9314455866828","2.04377879526292"
"187","40","WT BY4741","YPD","MATa","8.23983445190932","24.5","2.18753129663361","24.45","-142.480123701351","0.00476866402479076","0.113852186947043","-140.292592404718","27.2712020026735","3.31664368974161"
"188","40","H3WT","YPD","MATa","7.97737184406378","22.5","4.64911582062683","22.05","-143.81969796791","0.00949506081534806","0.0934916598993561","-139.170582147284","24.6555678736091","2.97409569002117"
"189","40","H4WT","YPD","MATa","7.81841186575407","24.5","3.78450259389857","25.475","-142.532358664972","0.0046147063485777","0.110664386134237","-138.747856071074","28.2583559013346","3.53399366388522"
"190","39","BY4742 WT","YPD","MATalpha","12.0054531019673","21","-2.35753648132081","20.974358974359","-148.5785165733","0.0160138073404643","0.063153222080052","-150.936053054621","23.3757107008875","1.73499781135239"
"191","40","BY4741","YPD","MATa","8.1729698333859","18.5","3.79954145803899","19.35","-142.97682479554","0.0135934838180556","0.0890823910880913","-139.177283337501","21.8165696667699","2.56104804893031"
"192","60","BY4742","YPD","MATalpha","9.32191088773488","22","0.965951987102557","25.0166666666667","-219.726099508226","0.00548471117586537","0.101679780645729","-218.760147521123","27.9983164815985","2.93467232042022"
"193","80","BY4741","YPD","MATa","11.392841412178","32","-3.38104386895043","29.275","-304.574020519677","0.00405689830335317","0.0922343744939893","-307.955064388627","32.8060353152422","2.86300911049196"
"194","60","coq1","YPD","MATalpha","10.9890932060623","27","-1.13057072459819","27.05","-227.133923716435","0.00538357218145662","0.0901603617713012","-228.264494441033","30.3928973949362","2.70906101111136"
"195","40","WT","YPD","MATalpha","10.3524740013544","31","1.18487994938164","31.575","-150.635482022604","0.00291425809587961","0.0973001755580789","-149.450602073223","35.1466206951611","3.45568803382465"
"196","40","WT","YPD","MATa","10.9178458944225","23","-7.46162171824432","20.325","-147.112304167688","0.0108154962092857","0.0909701128678159","-154.573925885932","22.3726540281142","1.7031428299757"
"197","80","WT BY4742","YPD","MATalpha","8.52166821191274","26","4.74682249971738","26.9625","-288.614436478428","0.00367372426229976","0.111223692032257","-283.867613978711","29.9842847255069","3.52212521577229"
"198","60","WT BY4741","YPD","MATa","6.34907351219663","22","2.95804767990262","22.1666666666667","-198.229455548043","0.00323248654727791","0.154767489627903","-195.271407868141","24.4671319573049","3.95598727849989"
"199","80","WT R1158","YPD","MATa","10.494241941372","21.5","-3.44896961347598","22.15","-299.130410852181","0.0110875108632086","0.0796046060178211","-302.579380465657","24.7986525540382","2.16085654161737"
"200","60","WT BY4742","YPD","MATalpha","13.3218630040361","27.5","2.20428985652711","30.95","-241.002750262286","0.00688151715538393","0.0633981759767245","-238.798460405759","34.8861124399389","2.51100094460576"
"201","40","BY4743","YPD","diploid","7.93870750960614","35.5","3.58480065514141","36.55","-143.908710539478","0.00099389411982072","0.118089251610314","-140.323909884336","39.7494097227727","4.91551160568942"
"202","40","BY4742","YPD","MATalpha","11.3408440422106","17.5","3.12697395330738","20.475","-152.583074155054","0.0199062301283507","0.0538288633147204","-149.456100201746","23.2298717000096","1.96130729266515"
"203","40","Wild Type","YPD","MATalpha","8.93911026376184","26.5","1.07011225391724","25.2","-145.260190515767","0.005485280182672","0.102150094373402","-144.19007826185","28.0847044396389","3.13369204319969"
"204","80","WT BY4741","YPD","MATa","9.75250698051856","28","2.71403820040501","28.45","-298.038960200165","0.0041882129214224","0.0966676373924956","-295.32492199976","31.7162681066588","3.22271686244636"
"205","80","WT BY4742","YPD","MATalpha","8.65037315358144","26.5","0.0220726055003979","26.2625","-286.759135143594","0.00361743476201903","0.115659286269674","-286.737062538094","29.1453219201494","3.37441764953782"
"206","80","WT BY4741","YPD","MATa","9.75250698051856","28","2.71403820040501","28.45","-298.038960200165","0.0041882129214224","0.0966676373924956","-295.32492199976","31.7162681066588","3.22271686244636"
"207","79","BY4742","YPD","MATalpha","10.2454936223237","26","-3.69640033769218","25.5316455696203","-294.621054897398","0.00625328113429418","0.0918573207377211","-298.31745523509","28.4915720982541","2.64686957576567"
"208","40","BY4742","YPD","MATalpha","10.2549237704852","20","0.565347938938515","23.375","-148.720685698069","0.00802152615657269","0.0901651092296513","-148.15533775913","26.4198611676174","2.5257120797686"
"209","60","BY4742","YPD","MATalpha","7.48490005367869","24","2.9075829901623","23.9","-208.003489112764","0.00387871408198476","0.129101540009043","-205.095906122602","26.5430273285468","3.58535300263288"
"210","80","BY4743","YPD + CLS82 Day 2 SC 2% D Replicate A","diploid","10.3682130462367","29","-2.83108917993127","29.2375","-301.630991177094","0.00424853883913215","0.0920370556808894","-304.462080357025","32.4061413120329","2.97914497074495"
"211","213","BY4743","YPD + CLS82 Day 4 SC 2% D Replicate A","diploid","11.4438880712484","26","-1.88425745919869","26.8826291079812","-825.0476326216","0.00854776272450396","0.0702543879303434","-826.931890080799","30.0633184543997","2.43817626042207"
"212","80","WT BY4742","YPD","MATalpha","9.30754423824219","27","-6.54711568674929","25.55","-290.000595994955","0.00440867939960364","0.10955665835337","-296.547711681704","28.3093024720961","2.90989417177299"
"213","80","WT BY4741","YPD","MATa","10.0936673341836","21.5","2.91070968252001","23.0625","-298.717765613442","0.00954224809294327","0.0831759836301593","-295.807055930922","26.0369126017924","2.48134094481292"
"214","80","YEPD + carrier only","YPD + carrier only","MATalpha","8.88498057098807","26","3.32564413035664","26.2375","-291.294929091324","0.00452735956244597","0.105056869410104","-287.969284960968","29.243648584462","3.24496693339418"
"215","75","BY4743","YPD + CLS82 Day 9 SC 2% D Replicate A","diploid","11.9404377664328","14","-1.21753843627891","16.56","-280.583159756595","0.0388323028451527","0.0306575643617612","-281.800698192874","17.85862614516","1.31368289308088"
"216","71","BY4743","YPD","diploid","8.58059201664645","16","9.03901615277118","17.1267605633803","-258.44595286003","0.0282942294082493","0.0540098387475738","-249.406936707259","19.2657224626684","2.06661852150399"
"217","40","BY4742","YPD","MATalpha","9.0037029419382","28","3.75843034457833","27.9","-147.868287048985","0.00463900040212249","0.0959336682277332","-144.109856704407","31.0492498209864","3.38103484321848"
"218","60","BY4741","YPD","MATa","6.88698108568452","26.5","2.09855647643707","26.4","-202.562999199124","0.00170047201912316","0.151545441908062","-200.464442722687","28.9805879803502","4.33879527355483"
"219","100","BR2486","YPD","MATa","9.19254748657462","29","-0.485278243555797","28.39","-362.479029636576","0.0027483126870192","0.115251069380028","-362.964307880132","31.539961199621","3.52108771979935"
"220","60","WT BY4742","YPD","MATalpha","7.31579824453916","26","5.14456804095769","25.7333333333333","-209.257042818849","0.00339716110881443","0.124243438576679","-204.112474777891","28.4217101107705","3.88088269410761"
"221","94","BY4743","YPD + CLS82 Day 16 SC 2% D Replicate A","diploid","10.3611296905734","6","1.0617827891453","9.95744680851064","-309.965704840385","0.105246875402123","-0.00462578206903178","-308.90392205124","9.38054729307827","0.886442648218901"
"222","60","BY4741","YPD","MATa","9.43912999917063","30.5","0.795794974803812","30.2333333333333","-220.001562022868","0.0025127469494435","0.109802183958161","-219.205767048064","33.5179066484599","3.64178382481224"
"223","59","BY4742","YPD","MATalpha","10.0234091872889","22","-1.49596864674368","22.2542372881356","-218.44023627955","0.00975943995340262","0.0865967062072541","-219.936204926293","24.9632100816814","2.33027463443235"
"224","36","BY4743","YPD + CLS82 Day 23 SC 2% D Replicate A","diploid","8.99007389132195","1","0.510550854810461","6.58333333333333","-101.61561056822","0.224318546587569","-0.0498314199176582","-101.105059713409","5.46012045308276","0.760820798840806"
"225","60","WT","YPD","MATalpha","9.37534933435778","23","7.20112531061889","24.3666666666667","-224.85377856408","0.0093972068166569","0.0787871374485983","-217.652653253461","27.3908739913696","2.78362102956019"
"226","40","BY4742","YPD","MATalpha","8.18629248288776","24.5","-2.29343856550256","23.9","-140.360610316571","0.00418813711939288","0.124120747973514","-142.654048882074","26.4238028636196","3.14812378488163"
