"","genotype","mat","media","temp","n","avgLS","StddevLS","medianLS","gompShape","gompRate","gompLogLik","gompAIC","weibShape","weibScale","weibLogLik","weibAIC"
"8138","yil086c","MATalpha","YPD",30,5,23.6,8.84872872225158,23,0.157834272266345,0.00219674900430427,-16.9794408106786,37.9588816213572,3.56641778180975,26.2870052562342,-17.3397599616959,38.6795199233917
"8139","lrc2","MATalpha","YPD",30,5,21.8,6.18061485614498,22,0.222057107989439,0.00100332486820843,-15.3175278625939,34.6350557251879,4.87266088597851,23.858129080709,-15.4529938502185,34.905987700437
"8140","avt7","MATalpha","YPD",30,5,23.8,6.1400325732035,23,0.17450308818555,0.00170120915650881,-16.1162124517909,36.2324249035819,4.62565273345986,26.0190813213506,-15.7212022277584,35.4424044555168
"8141","ice2","MATalpha","YPD",30,5,18.8,3.89871773792359,19,0.305600608189385,0.000572671287965944,-13.5989804192249,31.1979608384497,6.01908085104641,20.2736002196048,-13.3981918951573,30.7963837903145
"8142","yil096c","MATalpha","YPD",30,5,16.2,7.01427116670007,18,0.14647872997513,0.00960529370473383,-16.3624414946838,36.7248829893677,2.85356286573041,18.248962751369,-16.1393471087178,36.2786942174356
"8143","yfl015c","MATalpha","YPD",30,5,18.6,9.555103348473,19,0.121651046745676,0.00875281882703371,-17.3783538115902,38.7567076231805,2.273575186316,20.8467794046624,-17.971331697299,39.942663394598
"8144","yfl032w","MATalpha","YPD",30,5,28.4,7.19722168617863,31,0.218462770120035,0.000235060096868872,-15.7565821039587,35.5131642079173,5.84193902896981,30.8502935034544,-16.07343684162,36.14687368324
"8145","pau5","MATalpha","YPD",30,15,20.9333333333333,6.0882400303098,20,0.186289462101115,0.00225375403900647,-47.9324785991933,99.8649571983866,4.09636611301026,23.147767855573,-47.6268157524307,99.2536315048614
"8146","bud27","MATalpha","YPD",30,5,26.6,12.9730489862638,26,0.0690697133725311,0.00880916529770393,-19.4735410280527,42.9470820561054,2.48876370514192,30.1221707815595,-19.1160629789373,42.2321259578745
"8147","ste2","MATalpha","YPD",30,5,27,4.24264068711928,28,0.273141278813137,0.000101070370549974,-14.1243855600083,32.2487711200166,7.72851725871436,28.6801833144409,-13.9182852952256,31.8365705904512
"8148","gyp8","MATalpha","YPD",30,5,24.2,4.43846820423443,26,0.371880858943538,2.39085922694125e-05,-13.2090134446626,30.4180268893251,8.56171507978631,25.7765965786587,-13.4786802112979,30.9573604225958
"8149","caf16","MATalpha","YPD",30,5,23,3.80788655293195,24,0.389150829044931,2.7516408548583e-05,-12.7514303150326,29.5028606300652,8.86225740534992,24.3984305214181,-12.8591828290442,29.7183656580884
"8150","swp82","MATalpha","YPD",30,15,32,9.30437685024788,30,0.123513920691086,0.00140491107729845,-54.2300373395801,112.46007467916,4.10956358729369,35.3980521631817,-53.9670499278376,111.934099855675
"8151","alr2","MATalpha","YPD",30,5,26.8,16.6643331699771,25,0.060653306554319,0.00972257093356058,-20.038996711137,44.077993422274,1.73070443268365,29.8063080436837,-20.6206995696155,45.2413991392311
"8152","yfl035cb","MATalpha","YPD",30,5,24.6,13.8311243216161,22,0.0530762086310329,0.0142446022524206,-19.7285126197111,43.4570252394221,2.14620363024234,27.9591722634686,-19.2378770976924,42.4757541953848
"8153","rpo41","MATalpha","YPD",30,5,35.8,17.6691822108438,42,0.0709478892869854,0.0036055721312633,-20.4267076536227,44.8534153072453,2.51196357159599,40.4236334544419,-20.8252747584872,45.6505495169744
"8154","yfl040w","MATalpha","YPD",30,5,19.6,8.20365772079747,18,0.115169348030639,0.00880480762404784,-17.375691083254,38.751382166508,2.88875073789272,22.0625942495336,-16.917983547142,37.835967094284
"8155","fet5","MATalpha","YPD",30,5,23.4,8.1117199162693,25,0.159603797139812,0.00223812269941503,-16.8369457007089,37.6738914014177,3.7852792697528,26.0420072260913,-16.8742412180636,37.7484824361272
"8156","yfl043c","MATalpha","YPD",30,5,26.8,13.4238593556399,21,0.0674606211175726,0.00887601076039496,-19.5822922020483,43.1645844040965,2.42964020269401,30.3926879796159,-19.2522348036177,42.5044696072354
"8157","otu1","MATalpha","YPD",30,5,22.8,11.7558496077485,25,0.132366272034606,0.00374387815520473,-17.8484116967184,39.6968233934368,2.0857296706532,25.2371398794553,-19.4104188494999,42.8208376989998
"8158","fmp32","MATalpha","YPD",30,5,26,5.29150262212918,24,0.204415977217707,0.000610502886493238,-15.4320265379048,34.8640530758097,5.7634315905927,28.0273772883583,-15.077980135466,34.155960270932
"8159","rgd2","MATalpha","YPD",30,5,19.4,7.3348483283569,20,0.142419937398055,0.00604557788671511,-16.7274054942054,37.4548109884108,3.25778093310814,21.6845388902065,-16.4338515309769,36.8677030619538
"8160","yor379c","MATalpha","YPD",30,5,23.4,12.7200628929263,24,0.0952167471150714,0.00700705822639089,-18.6638311467386,41.3276622934773,2.0558959906523,26.1277695739198,-19.4835010942478,42.9670021884957
"8161","yfh7","MATalpha","YPD",30,5,25.6,9.31665175908169,26,0.114486862134747,0.00403428313922365,-17.9103079032644,39.8206158065288,3.40071214684648,28.5353866155132,-17.647083272835,39.2941665456699
"8162","far7","MATalpha","YPD",30,5,25,12.3490890352285,20,0.0574951716081383,0.0129420387861783,-19.5494750177148,43.0989500354295,2.39259978002752,28.3381500592291,-18.7455925166233,41.4911850332467
"8163","yfl051c","MATalpha","YPD",30,5,21.6,1.51657508881031,21,0.69384133939762,1.3023990631785e-07,-9.33457109959746,22.6691421991949,15.4923839276205,22.272589557743,-9.17604363862256,22.3520872772451
"8164","yfl052w","MATalpha","YPD",30,5,30.8,14.0249777183424,25,0.0648560321889406,0.00678459322066243,-19.9776782148472,43.9553564296944,2.65691195374588,34.7962727077211,-19.5449381099429,43.0898762198858
"8165","dak2","MATalpha","YPD",30,5,31.2,11.8194754536739,28,0.0744220519536746,0.00538534870549231,-19.5105146871727,43.0210293743453,3.07798688442168,34.9289769953922,-18.8371914191943,41.6743828383886
"8166","yfl054c","MATalpha","YPD",30,5,24,10.1734949746879,19,0.0771169585503519,0.00998266311380838,-18.7804918523835,41.5609837047671,2.7348898097321,27.0277660008696,-17.9742588442057,39.9485176884114
"8167","agp3","MATalpha","YPD",30,5,25.2,3.63318042491699,24,0.345439676446204,3.2553694537504e-05,-13.1378721291822,30.2757442583643,8.82678996967576,26.6548742397832,-13.0476793826642,30.0953587653285
"8168","aad6","MATalpha","YPD",30,5,22.8,2.77488738510232,22,0.469698628525811,5.93019986422915e-06,-11.6315160458306,27.2630320916613,10.8327420005807,23.90741203184,-11.5878023077809,27.1756046155617
"8169","yfr006w","MATalpha","YPD",30,5,28.4,9.58123165360279,30,0.121023246890855,0.00241665667583626,-17.9415652513133,39.8831305026267,3.75409492651797,31.5508406746083,-17.7616314404612,39.5232628809225
"8170","atg18","MATalpha","YPD",30,5,18.2,8.75785361832453,13,0.109166360685347,0.0113692775423392,-17.4500800627919,38.9001601255838,2.54466543722295,20.6299672972414,-17.1333615911629,38.2667231823258
"8171","rog3","MATalpha","YPD",30,5,32.2,11.3666177907063,34,0.104284188441061,0.00226035489131046,-18.6714141466537,41.3428282933073,3.63410485944901,35.8032063023338,-18.6124125708898,41.2248251417796
"8172","pes4","MATalpha","YPD",30,5,22.8,9.47100839404126,18,0.093479545466307,0.00840667901758904,-18.236975583779,40.4739511675579,2.86092935023233,25.6587768303779,-17.6381549536802,39.2763099073604
"8173","yfr012w","MATalpha","YPD",30,15,26.5333333333333,8.46730406299656,28,0.134282003853377,0.00230726512456116,-52.6311000329577,109.262200065915,3.74743077527769,29.4879352339543,-52.5298124762301,109.05962495246
"8174","cmk1","MATalpha","YPD",30,5,30.2,9.47100839404126,32,0.142897441609961,0.00108552424569711,-17.5502143491647,39.1004286983295,4.27059599277596,33.376067237384,-17.6367958119316,39.2735916238633
"8175","yfr017c","MATalpha","YPD",30,15,24.8,9.67470929795826,27,0.127773387938158,0.00324253110599154,-53.4393596214357,110.878719242871,3.04464781634568,27.7512778166784,-54.8136202243074,113.627240448615
"8176","yfr018c","MATalpha","YPD",30,5,29.2,11.9666202413213,29,0.0769637765481941,0.00599996596792287,-19.3432903388105,42.686580677621,2.92502247480874,32.8197615559353,-18.8306619825538,41.6613239651076
"8177","yfr020w","MATalpha","YPD",30,5,22.6,11.8025420990565,19,0.0789614745297942,0.0106338367832418,-18.795924314385,41.59184862877,2.31047726716212,25.5827261545152,-18.6793846628016,41.3587693256032
"8178","W303AR","MATa","0.005% D",30,40,16.175,4.17494050318423,15.5,0.183645487290253,0.00668571511442889,-121.492625455009,246.985250910017,3.91185801182317,17.7714782316761,-115.070980973512,234.141961947024
"8179","fob1 hml sir2","MATa","0.005% D",30,40,28.275,7.0528681199884,29,0.171216430655717,0.000799429694267643,-131.61869587814,267.23739175628,4.93766939940472,30.7193770514812,-133.56527677534,271.130553550681
"8180","W303AR","MATa","YPD + 5 mM Nicotinamide",30,40,10.9,2.96820760902205,10.5,0.324290479394265,0.00603976357668632,-102.984978739018,209.969957478036,4.04518635389429,12.016441439162,-100.011076304214,204.022152608428
"8181","fob1 hml sir2","MATa","YPD + 5 mM Nicotinamide",30,40,23.2,7.67012185240686,22,0.127061952016343,0.00438636953911455,-139.256636027976,282.513272055952,3.41142678576097,25.8792196508824,-137.214577743359,278.429155486718
"8182","Rho0 fob1 hst1 hst2 sir2","MATalpha","YPD",30,40,24.45,10.0049987506246,25,0.107728073975768,0.00503647631851978,-146.283887593006,296.567775186011,2.78232414736224,27.5448652468288,-147.644058640344,299.288117280688
"8183","Rho0 fob1 hst1 hst2 sir2","MATalpha","0.05% D",30,40,24.7,9.55201683630351,27.5,0.107150144010422,0.00504907592736703,-145.677659999981,295.355319999962,2.95353976905584,27.7690536490855,-145.713272114564,295.426544229128
"8184","fob1 sir2","MATalpha","0.05% D + 5mM Nicotinamide",30,20,34.4,14.9961398541863,34.5,0.0628942433225245,0.00524565108335958,-81.7358650977376,167.471730195475,2.57355624086887,38.8127848308144,-81.5893438511566,167.178687702313
"8185","fob1 hst1 hst2 sir2","MATalpha","0.05% D + 5mM Nicotinamide",30,40,29.9,14.8130226836268,32,0.0614711482826395,0.00758432892204881,-161.747373121849,327.494746243698,2.18849920857436,33.8165587533309,-162.820921858819,329.641843717638
"8186","Rho0 fob1 sir2","MATalpha","0.05% D + 5mM Nicotinamide",30,40,28.2,10.1025510868067,28.5,0.0958869805578387,0.0043376671853782,-149.456230172441,302.912460344883,3.14985052615879,31.539948050107,-148.357730411648,300.715460823296
"8187","Rho0 fob1 hst1 hst2 sir2","MATalpha","0.05% D + 5mM Nicotinamide",30,40,13.175,6.01232708051358,12.5,0.135946198756825,0.0183353451915658,-128.313339740198,260.626679480395,2.39908207895696,14.9113604462296,-126.342577352791,256.685154705581
"8188","BY4742","MATalpha","0.05% D + 5mM Nicotinamide",30,20,14.2,4.90542127596977,13.5,0.199602744505441,0.00777888383160333,-60.4394947873947,124.878989574789,3.28889257369231,15.8760697425021,-59.3673157377491,122.734631475498
"8189","fob1 tor1","MATalpha","0.05% D",30,60,44.8166666666667,14.6894308443545,49.5,0.0842600896817007,0.00113001998004478,-240.555812006344,485.111624012687,3.64769533327642,49.6820266074799,-245.566751690721,495.133503381442
"8190","fob1 sch9","MATalpha","0.05% D",30,60,48.4333333333333,10.0260113681764,49,0.108966717631455,0.000331333269505754,-224.085872443438,452.171744886875,5.59548336487921,52.3616608135591,-222.448792595375,448.897585190751
"8191","fob1 sch9 sir2","MATalpha","0.05% D",30,40,46.725,19.5775741667963,50.5,0.0623810424038033,0.00207251031560615,-170.569620262915,345.139240525831,2.61140740141181,52.1858402513735,-176.893515353162,357.787030706325
"8192","msn2 msn4 tor1","MATalpha","0.05% D",30,40,27.9,7.85379215933623,28.5,0.138047837553498,0.00179422073286456,-138.865992390665,281.73198478133,4.14349551230039,30.7445453230981,-138.273059159458,280.546118318917
"8193","fob1 hst3 hst4","MATalpha","YPD",30,84,7.39285714285714,5.38632328080761,6,0.050421102996764,0.0977094495568869,-248.050561470768,500.101122941535,1.49774262571982,8.23517868148844,-241.917860180066,487.835720360131
"8194","fob1 hst1 hst2","MATalpha","YPD",30,20,32.1,9.81888620546085,35,0.130675583354714,0.00113081452770457,-71.8026745961529,147.605349192306,4.10846098423093,35.4708425800584,-72.9943804378789,149.988760875758
"8195","Rho fob1 hst1 hst2 sir2","MATalpha","YPD",30,40,22.35,7.7610136794966,23,0.129889733777371,0.00471665921867173,-138.144759376994,280.289518753989,3.2440778097345,24.8471608868522,-138.763869226267,281.527738452533
"8196","Rho fob1 hst1 hst2","MATalpha","YPD",30,30,25.5,10.8301940632786,25.5,0.0924684650439782,0.00605856393221798,-112.450098829223,228.900197658446,2.61100484049745,28.6697587059711,-113.49234058937,230.984681178739
"8197","fob1 hst1 hst2","MATalpha","0.05% D",30,20,26.9,10.4473617923882,26.5,0.0772286516394656,0.00751834591364839,-76.2591363772047,156.518272754409,2.82552555624883,30.1573926430937,-74.6628462025437,153.325692405087
"8198","Rho fob1 hst1 hst2 sir2","MATalpha","0.05% D",30,40,31.55,10.4069749785962,32,0.103490978919272,0.00251187623587124,-148.863399766125,301.726799532251,3.48874492728005,34.9271853718533,-150.488780276475,304.97756055295
"8199","Rho fob1 hst1 hst2","MATalpha","0.05% D",30,40,31.75,10.5727031208699,32.5,0.0955348441116589,0.00299329362469227,-151.125989143408,306.251978286816,3.42503703075947,35.3577470313593,-150.269070492704,304.538140985407
"8200","Rho fob1 sir2","MATalpha","0.05% D",30,17,11.5294117647059,5.61379603141697,12,0.154017595102279,0.0209689226454237,-52.5179519797359,109.035903959472,2.28595416224538,13.0537391136265,-52.2623246464009,108.524649292802
"8201","fob1 sir2","MATalpha","2 g/L peptone 10 g/L yeast extract 2% glucose",30,20,27.65,9.23537250267459,23,0.0915181624043128,0.00517752488256076,-74.6610589578176,153.322117915635,3.22740886236579,30.8893370753868,-72.2194732190055,148.438946438011
"8202","fob1 sir2","MATalpha","0.2 g/L peptone 10 g/L yeast extract 2% glucose",30,20,27.8,11.9806862117853,28,0.0697766221708266,0.00784423282758374,-78.1637323005556,160.327464601111,2.57227217228468,31.3837847142218,-76.9069941094733,157.813988218947
"8203","fob1 sir2","MATalpha","20 g/L peptone 1 g/L yeast extract 2% glucose",30,20,26.55,10.1383845905185,26,0.0711927148548845,0.00890704891916364,-76.6149111295001,157.229822259,2.81463899998849,29.7639217435713,-73.9925809479655,151.985161895931
"8204","BY4742","MATalpha","YPD",40,20,30.7,13.4833230325465,26,0.0668445277917073,0.00641280258127313,-79.9466328318629,163.893265663726,2.55403945795251,34.72198302073,-79.1518355960992,162.303671192198
"8205","PSY316AT","MATalpha","YPD",37,20,22,8.37288857909233,21,0.11168293713424,0.00675561538324246,-70.8071077929461,145.614215585892,2.94985180578728,24.6161594782866,-70.3824715272158,144.764943054432
"8206","PSY316AT","MATalpha","YPD",40,20,4.35,2.62126927872337,3,0.230903155706207,0.100058523340499,-45.9514282720456,95.9028565440912,1.80428762097587,4.915953918751,-45.014539038495,94.0290780769899
"8207","fob1 sir2 tor1","MATalpha","YPD + 5 mM Nicotinamide",30,20,20.25,8.84887741913896,19.5,0.100293405928431,0.0099276727820063,-71.6297548036953,147.259509607391,2.56372491456858,22.890670009031,-70.7737380446256,145.547476089251
"8208","fob1 sch9 sir2","MATalpha","YPD + 5 mM Nicotinamide",30,20,24.85,9.14948948820298,24.5,0.106600708397555,0.0050875751214297,-72.6385269679439,149.277053935888,3.09493843776785,27.8888932095747,-71.7022391977599,147.40447839552
"8209","BY4742","MATalpha","0.05% D + 5 mM Nicotinamide",30,40,13.45,4.12590316452979,14,0.224752830485303,0.00734106283417865,-115.65384385197,235.30768770394,3.62444041556274,14.9085888077925,-112.968304589551,229.936609179101
"8210","fob1 sir2 tor1","MATalpha","0.05% D + 5 mM Nicotinamide",30,20,22.2,9.65510500365371,19,0.0858207179454876,0.0100409843056523,-73.9172050587841,151.834410117568,2.55901062047091,25.1280011493959,-72.2820135950121,148.564027190024
"8211","fob1 sch9 sir2","MATalpha","0.05% D + 5 mM Nicotinamide",30,20,43.5,18.8274715299354,49,0.0589607306503586,0.00295614006396418,-85.1816891192236,174.363378238447,2.65009027976486,49.0727385204134,-86.231934089274,176.463868178548
"8212","fob1 tor1","MATalpha","2% Raff",30,40,53.925,17.1425209826625,56.5,0.0663551170416477,0.00112042108607125,-168.63403962375,341.268079247499,3.69853933312006,59.8507715644315,-169.427932244188,342.855864488377
"8213","fob1 sch9","MATalpha","2% Raff",30,40,56.175,17.1716634500279,60.5,0.0755111863066516,0.000618068978444144,-165.882759623129,335.765519246257,3.95944748505441,61.8962625721447,-170.026882953247,344.053765906494
"8214","rpl8b","MATa","YPD",30,40,23.7,7.74993796501227,22,0.110721828670981,0.00566431381860329,-141.978874430583,287.957748861165,3.31739119232724,26.4015269276845,-138.116830734294,280.233661468588
"8215","rpp2a","MATa","YPD",30,60,23.9833333333333,10.6317268502915,24,0.0625910642869283,0.0129634972657928,-230.668534645232,465.337069290465,2.39395391217374,27.039044410455,-224.69372816165,453.387456323299
"8216","nop12","MATa","YPD",30,60,23.7666666666667,8.96578556148112,22.5,0.106488726947123,0.00583137948884746,-216.817175662204,437.634351324407,2.9492676742979,26.6508847096449,-215.70951824781,435.419036495621
"8217","rpp2b","MATa","YPD",30,20,33.55,9.78976371952922,31.5,0.100731720268997,0.00218308755769204,-74.9491788397698,153.89835767954,3.83389758422867,37.1688624148894,-73.481215091538,150.962430183076
"8218","rpl29","MATa","YPD",30,40,30.075,11.8503218608242,31,0.0765483325177088,0.00549304681887068,-156.083244170779,316.166488341557,2.82564532620421,33.8633255058831,-154.169523367434,312.339046734868
"8219","stf1","MATa","YPD",30,20,21.35,10.3480229487264,19.5,0.0739489172106716,0.0133058915099071,-74.8151006334145,153.630201266829,2.29264004201695,24.2371279675427,-73.3198422163411,150.639684432682
